,Unnamed: 0,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt,controversial-score,POPULARITY
2169,2198,ZRMYeOVn8ew,ldbi,1121.0,Nonprofits & Activism,90.0,1623,5.0,3,6,14,3.6968576709796674,0.022447814451382695
872,890,RGBd2M7iWeo,JATBS4L,1114.0,Music,221.0,1612,3.2,5,5,20,3.101736972704715,0.022447037701974863
3090,3120,GCeXFaL24UA,elfuete456,881.0,Music,389.0,1268,5.0,4,1,0,0.7886435331230284,0.02243927355278093
1389,1415,#NAME?,systaime,1135.0,News & Politics,47.0,493,4.5,4,4,20,8.113590263691684,0.022434361233480176
1340,1361,YRBec3jUg1M,obamaguy,1082.0,News & Politics,10.0,3708,5.0,1,14,20,3.7756202804746497,0.02242698706099815
647,661,xPaPMSr9li4,CBS,1133.0,Entertainment,256.0,1616,2.33,6,7,20,4.331683168316832,0.02240630185348632
2302,2331,QFTkb-PSuP4,GroundZeroPoint,1105.0,Film & Animation,165.0,409,3.8,5,3,20,7.334963325183374,0.022370135746606335
2341,2370,5v6ZFL3Xvf4,maggotleader1,1135.0,Sports,53.0,406,5.0,3,7,20,17.241379310344826,0.02235770925110132
1523,1550,A8yVLBRS0zY,BangelForever89,1135.0,Comedy,103.0,374,5.0,4,2,14,5.347593582887701,0.022329515418502203
436,447,BsbaW9M15-M,chinesemobster,1132.0,Nonprofits & Activism,212.0,370,2.33,3,15,20,40.54054054054054,0.022316855123674914
3970,4004,lD3GuCoJxT4,leetvideos,1128.0,Education,161.0,337,5.0,3,7,20,20.771513353115726,0.022298758865248226
552,565,6q-x8zXolAA,lohanaddict,1130.0,People & Blogs,19.0,339,2.14,7,7,20,20.64896755162242,0.02228
1743,1771,vAO8IiSgD8I,AltmmM,954.0,Entertainment,65.0,173,3.75,4,7,20,40.46242774566474,0.02218134171907757
3693,3727,kGdW9oAxuMU,reneewoerdman,1128.0,Pets & Animals,24.0,25,0.0,0,0,0,0.0,0.022163120567375887
1746,1774,t8DezF2FufU,2AMERICANBOYS,1133.0,Comedy,210.0,150,3.0,4,10,20,66.66666666666667,0.022132391879964693
1924,1953,8gq78r_dj5A,crazyacea,1134.0,Education,9.0,138,4.75,4,3,20,21.73913043478261,0.02212169312169312
796,814,4dK-9jLPGqc,mmediasystem,978.0,Autos & Vehicles,506.0,1089,5.0,4,1,20,0.9182736455463728,0.02211349693251534
555,568,#NAME?,puebloplug,1133.0,Howto & Style,15.0,155,2.71,7,3,20,19.35483870967742,0.022106804942630183
3384,3416,wCWhQPspWL0,dolovera,768.0,Entertainment,297.0,835,5.0,3,6,0,7.18562874251497,0.02208723958333333
3532,3566,l1vKmyKeW_0,NyxSky,795.0,Entertainment,492.0,845,5.0,4,1,0,1.183431952662722,0.022062893081761008
1593,1620,wDnPU0Nrd5o,Bella103194,1135.0,Music,182.0,25,0.0,0,0,20,0.0,0.022026431718061675
584,597,zjEfj6dlOP8,kingshecki,1135.0,People & Blogs,10.0,25,0.0,0,1,20,40.0,0.022026431718061675
3686,3720,Xz-n7eHsi8I,reneewoerdman,1135.0,Pets & Animals,74.0,25,0.0,0,0,20,0.0,0.022026431718061675
671,686,SYYrmy8iZFg,RyanTwin21,1133.0,News & Politics,129.0,1101,3.0,6,3,14,2.7247956403269753,0.021971756398940865
56,56,9l2qbaOMbcU,ciwanamed,1135.0,News & Politics,116.0,894,5.0,3,6,20,6.7114093959731544,0.021787665198237886
1935,1964,hBx7g3DV8l0,hayleyjblove,1104.0,Entertainment,5.0,858,3.67,3,10,20,11.655011655011656,0.021787173913043478
2780,2810,RyKup1KTYJY,FaderSemen,745.0,Music,96.0,535,2.67,6,5,0,9.345794392523365,0.02173812080536913
3007,3037,Roz5OkS31EQ,Glennz995,982.0,Music,225.0,7501,5.0,2,4,0,0.5332622317024396,0.021638492871690427
44,44,osqnkdc349s,giantPANDER,1135.0,News & Politics,132.0,597,5.0,4,1,20,1.6750418760469012,0.021525991189427312
2706,2736,fhnNElaWEiE,FireSandra,1118.0,Education,263.0,537,5.0,2,11,20,20.484171322160147,0.021480322003577818
810,828,oGhOnvxXO2Q,BruceTregaskin,1087.0,Music,290.0,2696,5.0,3,4,20,1.483679525222552,0.021480220791168354
2864,2894,av9nEgt-Hac,orangesnowdream,1035.0,Music,231.0,496,5.0,4,1,0,2.0161290322580645,0.021479227053140097
33,33,OshpuI9BGVU,mywiiowns,883.0,Entertainment,608.0,406,2.43,7,4,0,9.852216748768473,0.021469796149490374
3052,3082,4odzrZHgsKI,theevang1,1121.0,People & Blogs,219.0,509,5.0,4,1,14,1.9646365422396854,0.02145405887600357
3403,3435,6fwsBzbKAV4,duramax6600,1063.0,Autos & Vehicles,342.0,477,5.0,3,6,20,12.578616352201259,0.02144873000940734
421,431,izo9_L8DPLs,punjabibloodfk,1131.0,Entertainment,20.0,484,5.0,2,11,20,22.727272727272727,0.02142793987621574
609,623,c_XhmsSeUSg,Uhneed,1109.0,People & Blogs,207.0,404,4.0,4,5,20,12.376237623762377,0.02136429215509468
2185,2214,vuLwhyPRmUc,HOGGISHMUZIC,1117.0,Music,221.0,1508,3.0,5,5,20,3.3156498673740056,0.021350044762757384
297,307,cWPsL31ALVo,thesecretcollection,1104.0,Film & Animation,188.0,344,4.5,4,3,20,8.720930232558139,0.021311594202898552
3073,3103,1suivhh78jE,Africanpeopleoflove,1046.0,People & Blogs,599.0,3437,3.5,4,4,5,1.1638056444573757,0.021285850860420653
518,531,99IxHLQbP6s,freeipodswiixbox360,1070.0,Education,63.0,5627,5.0,1,11,0,1.954860494046561,0.021258878504672896
1928,1957,KxjFZpOyDWA,ReturnofSnowmanman,1134.0,Entertainment,10.0,274,2.5,6,6,20,21.897810218978105,0.021241622574955907
2580,2610,#NAME?,nocrabsinbrazil,989.0,Music,228.0,21,0.0,0,0,0,0.0,0.021233569261880688
67,68,OnosHPTij3M,mi3456789,1112.0,Entertainment,295.0,247,4.0,5,1,20,4.048582995951417,0.021222122302158274
1043,1061,StWnLxf4qUg,jgarcia19,1130.0,News & Politics,60.0,250,4.5,2,12,0,48.0,0.021221238938053097
3586,3620,cWmVgPorJWs,askmiss,1037.0,Entertainment,36.0,22,0.0,0,0,0,0.0,0.021215043394406944
1056,1074,BUtUAHLLB6U,topnewsmakers,1130.0,News & Politics,371.0,235,4.0,2,13,0,55.31914893617021,0.021207964601769907
3459,3493,G_ddPKZwpT0,MagicUrzay,1002.0,Entertainment,15.0,5210,2.0,4,8,20,1.5355086372360844,0.021199600798403193
3371,3403,D2o4I1_bmgQ,rejoder,762.0,Travel & Events,285.0,3951,4.33,3,3,20,0.7593014426727411,0.021175039370078738
1263,1283,H1QwMMjLITA,recordpool,1133.0,Music,243.0,1325,5.0,3,5,20,3.7735849056603774,0.02116946160635481
1641,1669,FLrGYRpvK2E,jbrocks1550,1130.0,Music,163.0,180,5.0,3,6,0,33.333333333333336,0.02115929203539823
360,370,J4wCV69uwJ0,bubtime,1135.0,Science & Technology,6.0,24,0.0,0,0,20,0.0,0.021145374449339206
1276,1296,VvVNZ1R7xPM,soniajohnson,1087.0,Entertainment,108.0,1204,5.0,3,5,20,4.152823920265781,0.021107635694572215
272,281,16F76Li-w_E,ringtones1221,1135.0,Music,236.0,1249,5.0,3,5,20,4.00320256204964,0.021100440528634364
2366,2395,CqIEQXuIS7Y,darius06,1074.0,Music,278.0,1153,5.0,3,5,14,4.336513443191674,0.021073556797020485
3799,3833,uoJhzq-lzmI,cielozero,994.0,Music,145.0,4034,5.0,3,2,20,0.49578582052553294,0.021058350100603623
324,334,okuPTgzHTe0,newrealm06,879.0,Travel & Events,151.0,3526,2.4,5,5,20,1.4180374361883152,0.02101137656427759
3642,3676,gx7--nRbcTc,ytachm,1027.0,News & Politics,223.0,977,3.75,4,5,0,5.117707267144319,0.02095131450827653
1218,1236,3W9BvU6rTTI,Jamanfilms,1129.0,Entertainment,9.0,1959,2.0,8,3,6,1.5313935681470139,0.020735163861824623
3514,3548,BrvPj0qeyf0,Sosorockgirl,761.0,Film & Animation,4.0,429,4.67,3,6,0,13.986013986013987,0.020573731931668858
2962,2992,clT4b6tpntg,scstatelibrary,1121.0,Education,67.0,23,0.0,0,0,0,0.0,0.020517395182872437
3574,3608,mLMPJul72qU,xlucexluvsxyoox,1014.0,Sports,257.0,467,4.0,4,4,0,8.565310492505354,0.020460552268244576
2186,2215,smGcj6vohLs,mediacreatures,1103.0,Music,228.0,1528,5.0,3,4,20,2.617801047120419,0.020385312783318222
877,895,SxWHAcBQlxM,rhyshuw1,1032.0,People & Blogs,95.0,385,4.5,4,2,0,5.194805194805195,0.020373062015503877
2165,2194,qj2FgJ3XTlw,earthhour,869.0,Travel & Events,29.0,1187,5.0,3,4,20,3.369839932603201,0.020365937859608746
3444,3476,RSFeaU17Q8Y,gselander,1130.0,Music,511.0,23,0.0,0,0,0,0.0,0.020353982300884955
743,760,v99GJBSraKw,davidisbetterthenyou,1135.0,People & Blogs,22.0,385,1.62,8,7,20,18.18181818181818,0.02029920704845815
695,710,IUqtB2mygu0,hamsamblin,1134.0,Entertainment,48.0,283,3.2,5,4,20,14.134275618374557,0.02024955908289242
1633,1661,b-949YRzGag,suppacoolfreeks,1133.0,Music,71.0,280,5.0,3,5,8,17.857142857142858,0.020247131509267432
3380,3412,#NAME?,globaleyevision,1136.0,Travel & Events,337.0,23,0.0,0,0,20,0.0,0.020246478873239437
3085,3115,ZX5ED_2XH1I,aidanmatthewkeogh,1091.0,People & Blogs,485.0,244,4.0,4,4,0,16.393442622950822,0.02022364802933089
1577,1604,FUjvoyk5ZEI,WHSSoccer92,1135.0,Music,305.0,229,5.0,3,5,20,21.83406113537118,0.020201762114537444
2597,2627,i8Jtlmtz6rE,codieraji,927.0,Pets & Animals,242.0,1058,5.0,3,4,0,3.780718336483932,0.02014131607335491
802,820,AeBZRbk10vQ,nigecruzer,1112.0,People & Blogs,134.0,137,5.0,3,5,0,36.4963503649635,0.020123201438848923
1815,1844,zIoic2MBI8U,AndaleTheGreat41,1135.0,People & Blogs,21.0,136,4.0,4,4,20,29.41176470588235,0.020119823788546255
2395,2424,U6WeTUdlaic,fjsmota,1135.0,Sports,14.0,1153,5.0,3,4,20,3.469210754553339,0.020015859030837004
2601,2631,E40Ni6oGpsE,metroktransit,1045.0,Autos & Vehicles,580.0,814,5.0,2,9,20,11.056511056511056,0.019778947368421052
3870,3904,7rUSnwwzf4o,boken88,1066.0,Entertainment,63.0,21,0.0,0,0,0,0.0,0.019699812382739212
1129,1147,oRym9uuVDKk,ifernand2007,1086.0,Music,349.0,1799,5.0,3,3,20,1.667593107281823,0.019656537753222837
3805,3839,XlEe8dwy7sE,bubbe83,997.0,Music,144.0,1612,5.0,3,3,0,1.8610421836228288,0.019616850551654966
1121,1139,XfBvOdtC_ig,criscastillo,1115.0,Music,260.0,4015,5.0,3,1,14,0.24906600249066002,0.01960089686098655
2166,2195,Eh0ricf5n6Q,Earthhour2008,1094.0,Nonprofits & Activism,68.0,1692,5.0,3,3,20,1.7730496453900708,0.019546617915904934
3128,3158,qTZE3yPA2AE,creatif77,666.0,Howto & Style,236.0,3026,5.0,2,5,20,1.6523463317911435,0.019543543543543544
1316,1337,jWLqji_A7B8,w1ll14m,1044.0,Sports,180.0,3653,3.0,5,1,20,0.27374760470845877,0.019499042145593868
2175,2204,1iInKDlV74I,jtsodergren,795.0,Music,197.0,3550,5.0,2,5,20,1.4084507042253522,0.019465408805031448
1824,1853,NySxDeXSODw,PeteTheAcousticGuy,980.0,Music,96.0,426,2.0,4,11,20,25.821596244131456,0.01943469387755102
656,671,j9xkoM4Ljt8,jojobee77,841.0,Pets & Animals,28.0,357,4.5,4,1,20,2.8011204481792715,0.01942449464922711
1470,1497,m7-ScnsMQek,SonyPictures,1123.0,Entertainment,79.0,467,5.0,3,4,20,8.565310492505354,0.01941585040071238
392,402,eoAwgK787R8,jjamesj2,1128.0,Education,193.0,486,2.14,7,4,20,8.23045267489712,0.01941085106382979
662,677,GH4owihn5aM,F2sT,1131.0,Entertainment,54.0,381,4.0,4,3,20,7.874015748031496,0.019336870026525198
3088,3118,MFd1UnN2rD4,marthahola,782.0,Music,139.0,2550,5.0,3,1,0,0.39215686274509803,0.01926086956521739
3422,3454,6lE7iQMDELo,unsilencedbeauty,1058.0,Music,279.0,1325,4.33,3,5,0,3.7735849056603774,0.0192423629489603
3331,3363,nRmmcrZZGRI,911stealth2,953.0,Autos & Vehicles,334.0,1136,5.0,2,8,20,7.042253521126761,0.01919202518363064
3486,3520,yb6U_ms8q7Q,Chraper12,991.0,Entertainment,238.0,19,0.0,0,0,0,0.0,0.01917255297679112
570,583,T7Hih6uH4so,krispink,1133.0,People & Blogs,69.0,205,2.33,6,5,20,24.390243902439025,0.01916093556928509
2384,2413,1LzD-FtQPx8,Cinderellagirl78,1125.0,Entertainment,54.0,2364,2.2,5,6,20,2.5380710659898473,0.01910133333333333
3182,3212,pWOMN2neHdg,fedoxe,1115.0,Entertainment,332.0,97,5.0,3,4,0,41.23711340206186,0.019086995515695065
1848,1877,C578lc0AbUU,alexasWelchvpjjc,1135.0,Comedy,177.0,88,1.0,15,4,20,45.45454545454545,0.019077533039647578
1994,2023,IoEiOFnmOYg,LumenEdge,878.0,People & Blogs,184.0,908,5.0,3,3,20,3.303964757709251,0.01903416856492027
2735,2765,r_WETKzrgf4,spaghetti4brains,1104.0,Entertainment,163.0,21,0.0,0,0,20,0.0,0.019021739130434784
2764,2794,SbZ4SFXkKRM,AnnieetMartin,709.0,Travel & Events,646.0,2114,4.67,3,2,0,0.9460737937559129,0.018991664315937937
711,726,o8SSGMeZpx4,Rickdguez57,1075.0,Comedy,132.0,2095,5.0,3,2,20,0.9546539379474941,0.018948837209302325
976,994,ZZtWiWYT85g,bananartista,1103.0,Film & Animation,129.0,1039,4.0,4,2,20,1.9249278152069298,0.018941976427923845
3730,3764,uhytQE9qJ-Q,JDProductions2,955.0,Travel & Events,62.0,802,5.0,3,3,20,3.740648379052369,0.018839790575916233
2574,2604,02xJsQAsnx8,PiratePrinceEdward,1119.0,Education,9.0,21,0.0,0,0,0,0.0,0.01876675603217158
2784,2814,2DLjSlRybkk,pyttepete,1121.0,Comedy,485.0,21,0.0,0,0,0,0.0,0.01873327386262266
2687,2717,AYpktT56mdY,OzYz,992.0,Autos & Vehicles,42.0,1657,5.0,3,2,0,1.2070006035003018,0.01867036290322581
202,208,KRLGnK8Yn9c,715gilmoregirlsfan,1077.0,Music,213.0,716,3.0,4,6,20,8.379888268156424,0.018664809656453108
296,306,QxpAy5K8Btg,SecretLivesOfWomen,1133.0,Entertainment,38.0,743,4.0,4,2,20,2.6917900403768504,0.01865578111209179
3218,3248,dw1wj6XfU7I,avegemitesandwich,920.0,Comedy,98.0,1523,5.0,3,2,14,1.3131976362442546,0.018655434782608695
3692,3726,sWUF-QVWE-s,reneewoerdman,1128.0,Pets & Animals,38.0,21,0.0,0,0,0,0.0,0.018617021276595744
3918,3952,K0XszJJPV3k,SeriousLuke,1017.0,Entertainment,339.0,605,3.75,4,3,0,4.958677685950414,0.01859488692232055
3447,3479,bEzQOiNvJ_U,gselander,1130.0,Music,474.0,21,0.0,0,0,0,0.0,0.018584070796460177
3889,3923,ZboNI4DGsmg,JokerSteve1990,1045.0,Music,257.0,1649,5.0,3,2,20,1.2128562765312312,0.01857799043062201
334,344,_s2PPML9r9o,davoodnpussy,1135.0,Music,63.0,627,1.0,8,10,20,15.948963317384369,0.01855242290748899
2056,2085,2fCBh4-R-50,HelmerandRawlins,508.0,Entertainment,42.0,2307,4.5,2,5,0,2.167316861725184,0.018541338582677168
1600,1627,FB68_wSNECA,JuLiElOvEsMaTt,1134.0,Music,118.0,21,0.0,0,0,20,0.0,0.018518518518518517
423,433,jHOOL-d7qoY,GettyProductions06,1135.0,Entertainment,19.0,21,0.0,0,0,20,0.0,0.018502202643171806
1690,1718,bp-qFACRiTg,JonasFever,1129.0,Entertainment,82.0,514,5.0,3,3,20,5.836575875486381,0.01845527015057573
71,72,6hIis-_GIXk,jessy0525,859.0,People & Blogs,240.0,1195,3.67,3,6,20,5.02092050209205,0.01840115250291036
3868,3902,bQcJ5KPu0EY,LordShade67,740.0,Entertainment,170.0,1011,5.0,3,2,0,1.9782393669634024,0.018366216216216216
3261,3291,FpDljEOzcaM,EdgeRulz17,1018.0,Sports,33.0,372,4.25,4,1,20,2.688172043010753,0.01836542239685658
215,221,wfaCPvwPJCM,lions22rule,1114.0,Film & Animation,185.0,386,5.0,3,3,0,7.772020725388601,0.01834649910233393
1999,2028,wvhHnFisM10,sulla123,1074.0,Film & Animation,276.0,1435,3.0,5,2,20,1.3937282229965158,0.01833612662942272
651,665,M6OLC5qQxaw,darec01y,1134.0,People & Blogs,175.0,322,3.0,4,6,20,18.633540372670808,0.01828395061728395
3091,3121,ZLG-SrZoxI4,malayouu,1027.0,Music,114.0,236,5.0,3,3,20,12.711864406779663,0.01822979552093476
797,815,HxdsazczA1Y,madafakabiccs,1133.0,Travel & Events,97.0,256,5.0,3,3,20,11.71875,0.018225948808473082
2606,2636,gafDzzNXB2Y,juan833blue,1039.0,Travel & Events,146.0,230,5.0,3,3,0,13.043478260869565,0.018221366698748794
1392,1418,L8GdUCqhqiU,memphisthug,1135.0,News & Politics,133.0,248,5.0,3,3,20,12.096774193548386,0.018218502202643174
22,22,UzPldH0vuHY,Ffllaanndd,1100.0,Entertainment,424.0,229,4.0,4,2,20,8.73362445414847,0.018208181818181818
3488,3522,K5IOokFCVYk,Lizak911,1035.0,People & Blogs,173.0,1238,3.5,4,3,20,2.4232633279483036,0.018196135265700485
716,731,9lTt8_5mwTU,christiantbailey,1027.0,People & Blogs,136.0,116,5.0,3,3,20,25.862068965517242,0.01811295034079844
1457,1484,PMoeWS6lSog,chinesenegro,1131.0,News & Politics,105.0,2361,2.67,3,8,20,3.3883947479881407,0.018097533156498674
3410,3442,SHTo0zqWcac,NFBCmedia,1008.0,Entertainment,1052.0,94,4.0,4,2,0,21.27659574468085,0.018093253968253967
188,194,IU78CciLDh8,Hedda1996,1084.0,Music,205.0,1071,5.0,2,7,20,6.5359477124183005,0.017988007380073803
2575,2605,4QAXRj-fSS4,matterh,721.0,Entertainment,21.0,1400,5.0,3,1,20,0.7142857142857143,0.017941747572815532
561,574,lVo88qqkkPQ,Pinecone1981,1102.0,Entertainment,534.0,974,5.0,2,7,20,7.186858316221766,0.017883847549909255
3293,3324,pj_QCin2EpQ,donkersgoed,1018.0,Entertainment,128.0,1866,4.33,3,3,20,1.607717041800643,0.017823005893909626
512,525,MDJ9D6Z4HGk,techguy42,1109.0,Music,119.0,754,4.0,4,1,20,1.3262599469496021,0.017679891794409378
1852,1881,M2cEUVo5sbo,webkinz4ever18,1068.0,Pets & Animals,96.0,725,3.0,3,8,0,11.034482758620689,0.017678838951310862
600,614,LBGgtRyKR84,jayrat77,1108.0,Howto & Style,295.0,704,4.0,4,1,14,1.4204545454545454,0.017635379061371838
1584,1611,vqdnKVIUfjI,mangoxsmoothiex26,1135.0,Music,198.0,20,0.0,0,0,20,0.0,0.01762114537444934
1281,1301,SpcvDfCXjfI,ZeromusX,935.0,Entertainment,455.0,536,5.0,3,2,20,3.7313432835820897,0.017573262032085563
3886,3920,bDPOR0TXhqk,xxDior,1088.0,Music,152.0,616,2.25,4,8,20,12.987012987012989,0.017566176470588234
3727,3761,Rc-p_kxIs38,JamieFilm,1001.0,Film & Animation,178.0,550,5.0,3,2,0,3.6363636363636362,0.01754945054945055
2680,2710,AYhxGOyqVAU,kpjotr,847.0,Autos & Vehicles,44.0,2976,2.6,5,1,20,0.3360215053763441,0.01751357733175915
2703,2733,xRYKs65PwYY,FireSandra,1120.0,Education,140.0,574,4.5,2,8,20,13.937282229965156,0.0175125
1333,1354,b9o-1y5PtDg,hollywoodtv,1128.0,Entertainment,163.0,546,3.67,3,6,20,10.989010989010989,0.01749404255319149
1557,1584,pEbK3C7bZxU,xsmartfood007x,1135.0,Music,492.0,541,5.0,2,7,20,12.939001848428836,0.017476651982378855
1016,1034,#NAME?,ernielunati,1085.0,News & Politics,422.0,3710,1.67,6,4,20,1.078167115902965,0.017439354838709675
3473,3507,stu8TvX7qMo,blackbankai135,1019.0,Entertainment,238.0,428,5.0,3,2,0,4.672897196261682,0.01742001962708538
3086,3116,L8qT-pGJ_x4,elfuete456,896.0,Music,447.0,1159,5.0,3,1,20,0.8628127696289906,0.017293526785714285
439,451,0ozxPRnJZ-U,beefn1000,1131.0,Comedy,33.0,319,5.0,2,7,14,21.9435736677116,0.017282051282051285
1646,1674,_fubkFmNnYA,addicted2jonas,1098.0,Music,172.0,309,5.0,3,2,20,6.472491909385114,0.01728142076502732
3138,3168,T1BHuQ5RbLU,robgreenlee,690.0,Howto & Style,321.0,3638,4.5,2,3,0,0.8246289169873557,0.01727246376811594
673,688,tnYea1uQ3MA,barneygrumble,1131.0,Comedy,21.0,310,2.14,7,2,20,6.451612903225806,0.017254093722369586
684,699,ROjJtmdYirI,JoannaLloyduynsv,1134.0,News & Politics,98.0,283,5.0,2,7,20,24.734982332155475,0.017249559082892416
213,219,p4XI4_K35pY,lions22rule,1109.0,Film & Animation,221.0,257,5.0,3,2,0,7.782101167315175,0.017231740306582508
1667,1695,8-Kl-nHtZms,JairoIvan200,1130.0,Music,205.0,243,5.0,3,2,20,8.23045267489712,0.01721504424778761
641,655,Be_pbbxveZo,iRespond2U,1135.0,Comedy,18.0,237,3.0,3,8,20,33.755274261603375,0.017208810572687225
3612,3646,D-m4ebuS8yw,jobrofan16,1125.0,Entertainment,59.0,229,5.0,2,7,20,30.567685589519648,0.017203555555555552
2577,2607,_zs83FG07I4,nocrabsinbrazil,989.0,Music,246.0,17,0.0,0,0,0,0.0,0.017189079878665317
3287,3318,D0_n1DhnBZE,kpalleh,1106.0,Sports,40.0,19,0.0,0,0,0,0.0,0.017179023508137433
3404,3436,qBeWdYmratU,DeafPedestrians,1092.0,Music,501.0,164,5.0,3,2,20,12.195121951219512,0.01715018315018315
943,961,mgQAhsHL3lg,Orangehatten,1135.0,People & Blogs,250.0,113,5.0,3,2,20,17.699115044247787,0.017099559471365638
440,452,szJ0Cfm1h8U,puebloplug,1133.0,Comedy,34.0,108,5.0,3,2,20,18.51851851851852,0.01709532215357458
2230,2259,lZIhcMWohxA,ShalmorYR,856.0,Film & Animation,47.0,934,2.6,5,3,20,3.2119914346895073,0.017091121495327103
3341,3373,xqv2U_dpdf0,anonymozzybinoswald,1133.0,News & Politics,568.0,76,3.67,3,6,20,78.94736842105263,0.017077078552515446
11,11,YZev1imoxX8,threefirstnames,1135.0,Entertainment,253.0,63,5.0,3,2,20,31.746031746031743,0.017055506607929517
1181,1199,Rfi-IQhV-50,kippoe,461.0,Entertainment,150.0,453,3.75,4,1,20,2.207505518763797,0.016982646420824296
2232,2261,PNenAd0ookY,unicef,807.0,News & Politics,93.0,1554,3.0,3,6,20,3.8610038610038613,0.01692565055762082
3513,3547,SFNag9nJeZI,Sharingan254,1009.0,Film & Animation,5.0,17,0.0,0,0,0,0.0,0.01684836471754212
3690,3724,iOk5L6-_ipE,reneewoerdman,1128.0,Pets & Animals,31.0,19,0.0,0,0,20,0.0,0.016843971631205674
3381,3413,xOs63DpVamg,YeReMaT,1129.0,Film & Animation,497.0,898,4.67,3,2,0,2.2271714922048997,0.016805394154118688
585,598,#NAME?,K0R3ANSHEKI,1135.0,People & Blogs,10.0,19,0.0,0,0,20,0.0,0.016740088105726872
1771,1800,V0oTXJsM5go,thedumrunescaper,1135.0,Entertainment,134.0,19,0.0,0,1,20,52.63157894736842,0.016740088105726872
3454,3486,bbgY_wWiADk,zonamagia,1097.0,Howto & Style,41.0,813,3.33,3,6,20,7.380073800738007,0.016731112123974476
3803,3837,otK5ODcSu4o,idcitalia,1136.0,Science & Technology,604.0,19,0.0,0,0,20,0.0,0.016725352112676055
1884,1913,h-v_fVyOtfo,TheUndercatCompany,1029.0,Film & Animation,450.0,743,3.75,4,1,0,1.3458950201884252,0.016722060252672498
230,237,5LhI5Z11Tlo,HadassaCraigdspwkj,1135.0,Film & Animation,199.0,844,1.12,8,7,20,8.293838862559243,0.016703612334801762
1269,1289,1lePFL2z0Ug,8d193,1135.0,Music,227.0,718,4.67,3,2,14,2.785515320334262,0.016642599118942735
3963,3997,sfDhYXcFXjQ,ansizim14,1084.0,Film & Animation,221.0,1780,5.0,2,5,20,2.8089887640449436,0.01664206642066421
2178,2207,zufaHASxuAw,hiphopwest,1122.0,Music,268.0,693,5.0,3,1,20,1.443001443001443,0.01661764705882353
3050,3080,cWXBe3MrqJA,theevang1,1128.0,People & Blogs,601.0,530,5.0,3,1,20,1.8867924528301887,0.016469858156028368
1165,1183,zk6tMmEM-xs,Allenh02,1000.0,People & Blogs,60.0,438,5.0,3,1,0,2.28310502283105,0.016438
715,730,zwhAcU0_hQM,escombrismo,997.0,People & Blogs,28.0,411,5.0,3,1,20,2.4330900243309004,0.016412236710130392
563,576,lbVnhaqP8F4,ParamountPrizes,1059.0,News & Politics,152.0,407,5.0,3,1,0,2.457002457002457,0.01638432483474976
2188,2217,RbAdnPPIsGM,freitagfilms,833.0,Music,279.0,310,5.0,3,1,20,3.225806451612903,0.016372148859543818
3815,3849,yx3FWn7ALyU,ully22,1091.0,Music,180.0,379,5.0,3,1,20,2.638522427440633,0.016347387717690193
639,653,zfro9bNWy2g,coltupthebutt,1054.0,Howto & Style,213.0,350,3.0,4,4,0,11.428571428571429,0.016332068311195446
3291,3322,BSbvedMd6FA,polybus11,1133.0,Comedy,600.0,376,5.0,3,1,20,2.6595744680851063,0.016331862312444836
1004,1022,tWysEQIleN4,dekdog11,815.0,Music,21.0,236,5.0,3,1,0,4.237288135593221,0.01628957055214724
1094,1112,4z33tJ87p3Q,5ilviaMC,1026.0,News & Politics,255.0,227,5.0,3,1,20,4.405286343612335,0.016221247563352827
229,236,jktvihVzj9U,davoodnpussy,1135.0,Science & Technology,77.0,246,2.25,4,7,8,28.455284552845526,0.016216740088105728
1395,1421,O4GzZxcKmFU,RosengrenTV,1134.0,News & Politics,116.0,223,5.0,2,6,8,26.90582959641256,0.016196649029982364
1745,1773,TKRjV6JW8s0,Alyssa1089,1134.0,Entertainment,128.0,213,1.0,5,11,20,51.64319248826291,0.016187830687830685
1399,1425,yfxZa6P2DDk,studentloandebtnomor,1135.0,News & Politics,124.0,202,5.0,2,6,20,29.7029702970297,0.016177973568281937
1571,1598,Z-2Ye_7lpt4,liaail555,1134.0,Music,155.0,196,5.0,2,6,20,30.612244897959183,0.01617283950617284
1257,1277,2IWmLdXJHhU,kushtv,1056.0,Sports,259.0,164,5.0,3,1,0,6.097560975609756,0.01615530303030303
3863,3897,zUZzq6qZHWc,timodoei,1039.0,Music,395.0,1187,4.67,3,1,20,0.8424599831508003,0.016152444658325313
3498,3532,gtROs8gX8oM,taekwondojanik93,1056.0,People & Blogs,335.0,150,5.0,2,6,0,40.0,0.016142045454545454
3434,3466,#NAME?,gselander,1120.0,Music,311.0,83,5.0,3,1,20,12.048192771084338,0.016074107142857143
2674,2704,55WndIuPMZI,jedsonbr,735.0,Autos & Vehicles,13.0,6659,3.0,2,1,20,0.15017269860339388,0.016059863945578227
1624,1652,EHsfm7hqdIA,YouKnowItsWorthIt,1132.0,People & Blogs,513.0,64,5.0,3,1,20,15.625,0.016056537102473498
