,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt
2420,2oA_pGgaoQY,FKFlitz,866.0,People & Blogs,7.0,4889,5.0,1,0,20
2421,kfzjD7NhN9o,andreberruga,1135.0,Sports,86.0,2574,4.11,9,5,14
2422,SPBfJacSqtQ,ferpantoniocdo,923.0,Entertainment,159.0,787,5.0,1,1,8
2423,Syncd5yq8o4,KINGofSOCCERhistory,987.0,Sports,244.0,4085,5.0,12,6,20
2424,U6WeTUdlaic,fjsmota,1135.0,Sports,14.0,1153,5.0,3,4,20
2425,phhwmjVcZBQ,andr3sfc,767.0,Sports,249.0,19870,4.75,24,17,20
2426,lHeu0yiATWc,dRiToWs,973.0,Sports,210.0,547,5.0,2,0,20
2427,FBCoJlrLCTg,Bambam13544,877.0,People & Blogs,43.0,825,5.0,1,0,20
2428,le1i447wzPk,BlackboyysureTV,1121.0,Music,292.0,1670956,4.73,3152,4079,14
2429,740d8sTpM7U,universalmusicgroup,1122.0,Music,307.0,1257835,4.71,4684,5301,20
2430,h8p8WyqK1GI,StayGDUp109,1120.0,Music,286.0,1035833,4.46,1775,2367,14
2431,JIG1Vr0h_aE,VarinaWrestling,1121.0,Music,297.0,871204,4.66,1810,2280,14
2432,bm-Z9kZ9iW8,rishiflow,1121.0,Music,299.0,96482,4.62,90,79,20
2433,kEEaoBu48EA,circahiphop,1122.0,Music,301.0,151620,4.82,273,277,14
2434,gnfBatAqeyA,LilWayneMuziiC,1120.0,Music,288.0,70969,4.56,78,97,14
2435,wD_uA_o4vi4,LilWayneMuziiC,1122.0,Music,190.0,4496,3.89,9,6,20
2436,nwqXVAYsYW4,employeofdayear,1122.0,Music,291.0,28966,5.0,19,16,14
2437,K28kMVrtMmE,pooldoggy21,1120.0,Music,409.0,134575,4.43,109,176,14
2438,MeOsnO7ZY4w,supertrooper073,1122.0,Music,297.0,11109,4.95,22,18,14
2439,tLkC29Lw3Bk,HopCityCom1,1121.0,Music,300.0,130120,4.76,245,320,14
2440,dqUTCSFlRIk,cobimana,1121.0,Music,297.0,145906,4.65,211,209,14
2441,jgwasdhZOLQ,forgivenothing,1123.0,Music,299.0,184165,4.85,438,423,14
2442,5FRbsnay5v4,manny856,1119.0,Music,267.0,85425,3.15,84,33,14
2443,IxG6WIHJ8P4,hans23334,1082.0,Music,185.0,116566,4.75,137,119,14
2444,tfutlVB4ZJQ,supaflyb2,1118.0,Comedy,315.0,262813,4.08,692,1521,14
2445,K7cxiO3zniU,ethiojoe,1085.0,Sports,132.0,23397,3.64,55,59,20
2446,ColTSe6-SHs,m1graine,1117.0,Music,284.0,597767,4.82,714,727,14
2447,ZsRKuYVNkGI,singingshaylababi,1111.0,Entertainment,167.0,14854,4.24,37,57,20
2448,gaL_AhV6bcI,CoversbyJeffreyD,1121.0,Music,240.0,25886,3.89,54,32,14
2449,qfh4BATEcdI,MPropa,1088.0,Music,227.0,138358,3.91,93,89,14
2450,8zjSg7A6XBg,calebplayspiano,1111.0,Music,201.0,215511,4.83,352,383,20
2451,IJKssP8bT7A,TurkisHdeluXe2oo7,1108.0,Music,182.0,10173,4.53,19,30,20
2452,xvQmuigsjQM,geetwo2002,1100.0,Entertainment,337.0,13767,4.88,8,5,20
2453,gpSaJ7FF8oo,TMark2489,1037.0,Comedy,325.0,16571,4.05,41,112,20
2455,a5S4kbM5CnU,afiqafnan,1118.0,Music,266.0,146681,1.99,133,62,14
2456,h_ZBIz5FLNI,ptwbiz,1135.0,Howto & Style,39.0,310,1.0,5,0,20
2457,EmTPgiIoEtA,AyatollahGondola,1068.0,Nonprofits & Activism,6.0,813,1.0,1,0,20
2458,1J4PKztKHCY,afilmspalestine,1011.0,News & Politics,587.0,826,0.0,0,0,14
2459,l2_2WJdqIEc,AyatollahGondola,1068.0,Nonprofits & Activism,69.0,607,1.0,2,0,20
2460,hhcVM4NjQcQ,TexasPatriot56,1030.0,News & Politics,15.0,370,3.67,3,1,20
2461,tC-3XPvJs9M,jackie40d,1084.0,News & Politics,311.0,72,0.0,0,0,20
2462,fbnJ4KnFaCw,jackie40d,1060.0,News & Politics,594.0,80,5.0,1,0,20
2463,4hLdGb3_39Q,jackie40d,1109.0,News & Politics,434.0,61,0.0,0,2,20
2464,zkuIx8EfZBI,jackie40d,1126.0,News & Politics,446.0,31,0.0,0,0,0
2465,uP-JLE3_3iQ,StoneSoupStation,1065.0,People & Blogs,376.0,67,5.0,1,2,20
2466,BrXlGPfX4SQ,StoneSoupStation,930.0,People & Blogs,98.0,173,0.0,0,1,20
2467,srha2LwTs6k,nauiocelotl,655.0,People & Blogs,25.0,964,4.22,9,3,20
2468,C4Df-WD0dkU,MATTORG,1126.0,News & Politics,551.0,25,5.0,1,2,20
2469,zGwEzPgpFD8,1qtmc1,1002.0,Nonprofits & Activism,420.0,611,5.0,1,0,0
2470,Ejb8QOyjz-E,BullitGTI,936.0,Autos & Vehicles,598.0,144416,4.83,333,176,20
2471,4xL7yveZA_o,BullitGTI,936.0,Autos & Vehicles,568.0,56236,4.9,194,94,14
2472,JR43BD6K7jg,BullitGTI,954.0,Autos & Vehicles,536.0,47795,4.78,109,54,20
2473,TL6r9TTR7CY,BullitGTI,977.0,Autos & Vehicles,578.0,19292,4.75,51,38,14
2474,t-7HJye6EMo,BullitGTI,1048.0,Autos & Vehicles,588.0,11459,4.88,34,37,20
2475,JawpNY7-Jz0,superonkel,993.0,Autos & Vehicles,441.0,1199,4.33,6,3,20
2476,e3XqhbMk-gg,TeamGT,667.0,Entertainment,473.0,6085,4.95,38,11,20
2477,qkvlqM8XmsM,yayashi,361.0,Autos & Vehicles,436.0,15205,4.73,153,57,20
2478,VECI6nVvMgw,dimitrizacarii,1109.0,Autos & Vehicles,213.0,2294,4.83,6,12,20
2479,AExwULdEM80,THEBMWDRIVERM6,1081.0,Autos & Vehicles,339.0,883,4.5,2,1,20
2480,lSx_d4hlSA0,Lambotractor,1017.0,Entertainment,18.0,3761,2.5,2,4,20
2481,ZLZIv0FYwF8,ANDREASGTRBMW,1103.0,Autos & Vehicles,418.0,6852,5.0,6,14,20
2482,lfJyRYWpet8,Bordill,782.0,Autos & Vehicles,439.0,43640,4.75,36,31,20
2483,jbhRJByD2SM,ferrari36,727.0,Autos & Vehicles,156.0,3179,5.0,4,1,20
2484,Q7M2Yg48vMI,FastLaneDaily,981.0,Autos & Vehicles,240.0,77219,4.16,62,62,20
2485,jzdPydR3goE,BullitGTI,936.0,Autos & Vehicles,566.0,28011,4.85,102,62,20
2486,KkzZya36g3Y,BullitGTI,1024.0,Autos & Vehicles,597.0,9819,5.0,19,18,20
2487,bVR288WbDXc,BullitGTI,1048.0,Autos & Vehicles,599.0,10850,4.63,30,41,20
2488,0V0DgKArOqI,marshallchang,923.0,Autos & Vehicles,599.0,6219,5.0,14,18,20
2489,q1O4bZi705U,BrianZuk,1012.0,Autos & Vehicles,599.0,22799,4.62,45,36,20
2490,5mcCUlHsoqw,nihonsss,1123.0,Entertainment,15.0,5812,5.0,1,0,14
2491,bT62qtQl-Yg,AddictedToPhones,1032.0,Science & Technology,331.0,49426,3.9,20,58,14
2492,ZF9rcmX83yQ,phonescoop,1093.0,Science & Technology,188.0,142189,3.48,31,70,14
2493,ffK-rPAzKTg,mabusua,1043.0,Science & Technology,279.0,168205,3.88,43,60,14
2494,u3_DMVtZ12w,T3Online,920.0,Entertainment,68.0,95899,4.57,35,200,14
2495,vSCbCBfGrJQ,kravvykrav,1058.0,Science & Technology,63.0,5675,5.0,3,7,20
2496,nKADpYRbaHM,semiot,937.0,Entertainment,49.0,673,0.0,0,1,20
2497,o2su5apWFec,freeta,1124.0,Entertainment,20.0,1515,5.0,1,2,20
2498,8IQcGzM_yeM,minglichai,1127.0,Science & Technology,73.0,182,0.0,0,0,20
2499,kqVpcoevh1E,rnnr4you,1127.0,Sports,82.0,204,0.0,0,0,20
2500,tJZ0Sq_gAZ8,luxetv,1126.0,Travel & Events,314.0,258,0.0,0,0,20
2501,NQHSgTf7eDc,sushiboiii,1124.0,Entertainment,16.0,7859,4.2,5,3,14
2502,orTwLf4bU3Q,ngtfr,1124.0,News & Politics,15.0,469,0.0,0,0,14
2503,WupozC4pDn4,mobileburn,1094.0,Science & Technology,63.0,144513,4.19,110,367,0
2504,wzJV_vRWxcc,Blargaldalien,1120.0,People & Blogs,6.0,204,4.92,13,4,20
2505,dCumECJ3jF8,russosa,754.0,Howto & Style,184.0,4335,5.0,15,22,20
2506,Jt6DyFbR4Ac,INGWorx,1003.0,People & Blogs,271.0,2469,4.79,29,24,20
2507,hPhuWqzyyWs,all4tubekids,999.0,Comedy,67.0,1887,5.0,7,7,20
2508,Y4a2YLROL88,ItalianStallionette,741.0,People & Blogs,323.0,1040,4.55,20,23,20
2509,Dl4km0v-P60,all4tubekids,1126.0,Travel & Events,321.0,8811,5.0,129,63,20
2510,navP5CYDc8s,spiderman1fan,1121.0,Entertainment,43.0,17,0.0,0,0,20
2511,H6o4n4KOZF8,fox97470,1121.0,People & Blogs,37.0,39,0.0,0,0,20
2512,8B1BmpqIGHI,LeslieArmo08,1120.0,Entertainment,34.0,28,0.0,0,0,20
2513,6HFi79txqm8,neshnessim,1121.0,Entertainment,274.0,27,0.0,0,0,0
2514,mRf48RkyXoY,KeriLovesMAtty,1120.0,People & Blogs,526.0,151,5.0,8,11,20
2515,TQfoRhLrSvs,Momoftwinsplus1,1121.0,Education,66.0,127,0.0,0,1,0
2516,fQGDc8-sMws,all4tubekids,1048.0,Music,314.0,4090,4.68,100,85,20
2517,1xUIc0PJIBQ,all4tubekids,1021.0,Entertainment,63.0,1277,4.86,28,27,20
2518,S0A7dtdc-nU,Xexezinha,727.0,Music,148.0,4567638,4.87,10059,5802,20
2519,3s8ZIvXJkBI,gottalovefullhouse87,1063.0,Entertainment,91.0,982,4.4,5,7,20
2520,5SQ_ZW_Aa8I,responsiveholly,1113.0,People & Blogs,75.0,338,5.0,8,16,20
2521,yJ3T4iJzp9E,all4tubekids,1067.0,People & Blogs,235.0,690,4.86,57,26,20
2522,lK6m6XijtPg,nalts,863.0,Comedy,170.0,46735,4.54,725,389,20
2523,wu2xmOeUDB0,sunshinetaylor,473.0,Music,252.0,34222,4.29,206,210,20
2524,A-DU9gwH5ho,sotoya,1020.0,Entertainment,43.0,20533,3.67,12,6,20
2525,OHpjcZNM8_k,OneThousand98,1090.0,News & Politics,66.0,192259,4.85,2072,1214,14
2526,G2q0TEje0D0,JianChao,398.0,Sports,150.0,987814,4.78,1904,726,14
2527,Jkjv9WbrxHQ,NextNewNetworks,1126.0,Music,128.0,56501,4.63,271,127,20
2528,2MU7VpsGNPw,piratekikisnell,1115.0,Comedy,15.0,4329,1.35,23,9,20
2529,GPkCwz_gNGM,WatchMojo,1120.0,Sports,70.0,121458,4.42,69,90,20
2530,m43sRhRZUWI,mixmakerediting,766.0,Sports,102.0,593292,4.74,751,593,14
2531,1fw1CcxCUgg,skytz33,377.0,Sports,130.0,1180129,4.8,1269,751,14
2532,yBOPCOkZUVM,specialEDward,834.0,Comedy,162.0,290441,3.36,1235,664,20
2533,tkY5mBY3Fvg,makinbaconx2,1032.0,Comedy,88.0,2793,2.45,11,4,20
2534,I_y2j6vsQ4I,scienlologyx2,1073.0,Entertainment,60.0,36906,4.88,375,224,20
2535,WYqowdsWXG0,badamss22,693.0,Sports,145.0,405571,4.52,1102,1675,14
2536,UZy8P2oLPPM,omeggi,512.0,Sports,180.0,1089717,4.49,840,702,14
2537,A3_n0B1EaOY,Plinio911,908.0,People & Blogs,219.0,50892,3.97,127,167,14
2538,BcBheRAa2zw,roflmao88,1118.0,Entertainment,242.0,90721,4.33,502,252,14
2539,co8hheVlIC0,eXoOutsider,1109.0,Entertainment,208.0,291361,4.31,491,489,14
2540,vXSwSta21D0,WaroftheGalaxies,850.0,Entertainment,234.0,92900,3.07,120,110,20
2541,2JC3UMJ2It4,mynameiszach,801.0,Entertainment,97.0,3470648,4.77,4650,7120,14
2542,CdA9_wr86WA,machinima,1058.0,Entertainment,487.0,280333,4.8,2350,1560,20
2543,5uEn3xZMX2g,roflmao88,1117.0,Entertainment,215.0,26400,4.33,163,83,14
2544,xrUchGucJvU,MichaelBarnes,1063.0,Entertainment,520.0,228660,4.85,1167,851,14
2545,Gi--nBEUHqs,machinima,1105.0,Entertainment,230.0,242987,4.44,1108,2674,20
2546,2Y4YOg5I2Y0,mapMonkeys,930.0,Entertainment,91.0,465831,4.16,396,814,20
2547,rZBA0SKmQy8,TownIdiot25,848.0,Comedy,130.0,11007201,4.83,75004,30666,14
2548,lod70CKSNDo,machinima,994.0,Entertainment,84.0,245068,3.81,525,594,20
2549,EnLI5UcNu5s,Piggus,439.0,Entertainment,74.0,1867612,4.31,3492,2930,14
2550,LO4caTLqqoM,GameStream,856.0,Film & Animation,139.0,1585943,4.61,2947,5659,14
2551,QCq-sgihxfg,serpento99,803.0,Entertainment,97.0,1200913,4.85,7718,3658,20
2552,RM8NWFjkmU4,WaroftheGalaxies,533.0,Entertainment,365.0,48323,4.68,139,146,14
2553,1Tt9Q9t8Wu8,boohoodman,1111.0,Science & Technology,95.0,112508,4.65,190,447,14
2554,8e-i2D-2GAc,FLIPINOM4D,872.0,Entertainment,117.0,521377,4.86,776,929,14
2555,FIK4x2aHXPU,machinima,1095.0,Entertainment,37.0,116841,4.5,506,400,20
2556,wrqiIjLGnCI,sonofbeep,310.0,Comedy,202.0,2845233,4.58,3955,2203,14
2557,SdAANvyapCc,eXoOutsider,1031.0,Entertainment,155.0,259335,4.57,901,2081,14
2558,IvzQ92HXohU,hotelangel,1101.0,People & Blogs,510.0,12003,3.57,30,58,20
2559,Few1w-KogfI,creeingles,1115.0,Music,633.0,5929,3.64,11,0,20
2560,QqzEmQcVGFQ,creeingles,1107.0,Music,587.0,4347,3.12,26,0,8
2561,QN795sjS-BQ,creeingles,1093.0,Music,473.0,3182,4.0,18,0,20
2562,Z1WxUC5oxSA,creeingles,1101.0,Music,597.0,3192,2.07,15,0,20
2563,9tOJ7ZYyYic,u3astside,1106.0,Entertainment,372.0,78026,4.85,224,208,14
2564,43KhF56ULYU,wookiielover,1134.0,Music,332.0,7245,4.62,45,57,20
2565,NBLDSH4YPfA,wookiielover,1134.0,Music,344.0,6846,4.2,56,79,20
2566,aglqdKnu1Nw,wookiielover,1134.0,Music,183.0,11452,4.0,29,92,20
2567,9v02quhKY2s,creeingles,1107.0,Music,603.0,2329,3.81,26,0,20
2568,-55AA3zfoRk,wookiielover,1134.0,Music,400.0,3877,4.5,10,15,20
2569,hnA0VyR3HI4,u3astside,1107.0,Entertainment,373.0,22921,5.0,37,62,20
2570,5FQhTGQbC_E,wookiielover,1134.0,Music,331.0,5231,4.82,33,40,14
2571,pnzmMhEeZSM,frankjpmorgan,1114.0,News & Politics,151.0,178,0.0,0,0,20
2572,Opk6QwSQg7I,frankjpmorgan,1131.0,Education,89.0,40,0.0,0,0,20
2573,SrWWInNn4T8,frankjpmorgan,1133.0,Education,95.0,29,0.0,0,0,20
2574,zRj1LFQmlr4,TraderB52,1104.0,Howto & Style,482.0,156,0.0,0,0,0
2575,ea2lStAOnRI,frankjpmorgan,1113.0,Howto & Style,30.0,318,1.0,1,0,20
2576,RZQJyBJKr6U,zone5282,904.0,Howto & Style,543.0,7174,4.83,6,8,20
2577,k94QKyoeFnI,learn2stocktrade,1054.0,Education,280.0,545,0.0,0,0,20
2578,p6h-Li0pJBI,linetrol,927.0,Howto & Style,551.0,2981,5.0,2,2,20
2579,pZU4mDC0fgU,learn2stocktrade,1058.0,Education,403.0,326,0.0,0,0,0
2580,Mo8dVabH1Qs,zone5282,902.0,Howto & Style,584.0,2492,3.5,6,0,20
2581,APzV_YjJBcQ,WillaimFDennis,881.0,Howto & Style,573.0,885,5.0,2,1,20
2582,HraxSBGBMD0,WillaimFDennis,882.0,Howto & Style,418.0,1007,5.0,1,0,0
2583,cMPHd9TQtVw,dayvejohnson,757.0,People & Blogs,473.0,10313,4.33,3,7,20
2584,zOEBWQg2wGM,TheTradingAuthority,931.0,Howto & Style,555.0,1035,4.67,3,0,20
2585,pP_J22-IKQ8,TheTradingAuthority,861.0,Howto & Style,443.0,5698,3.17,6,4,20
2586,pXxF5GM0Gqc,TradingIsmyLife,1069.0,Education,460.0,739,0.0,0,0,0
2587,Xkhr8v2FBoE,thermal1,1017.0,Howto & Style,678.0,3574,4.91,22,5,20
2588,xueEtKYnvb8,ClickTrader,866.0,People & Blogs,503.0,1042,5.0,1,4,0
2589,ZTtCdrn1uw0,thermal1,1092.0,Education,804.0,1644,4.9,10,0,0
2590,1IaiGBl9iTM,WillaimFDennis,841.0,Howto & Style,481.0,6639,5.0,5,2,20
2591,4UD7IgmlYwI,ELSToronto,959.0,People & Blogs,29.0,391,5.0,1,2,20
2592,hPDny4BF5mE,felipedrl,985.0,Comedy,17.0,137,0.0,0,1,20
2593,DBfZK5Ni7WQ,jessicahoutside,795.0,Comedy,305.0,211,0.0,0,0,0
2594,tm_lwFJNE-g,dodudu2005,1075.0,Entertainment,10.0,34,0.0,0,0,0
2595,Gpb-YtypYn8,MichaelFdeGodoy,942.0,Comedy,25.0,408,5.0,1,3,20
2596,gDPkpaBfj1g,ANTIDEUS,957.0,Music,69.0,825,0.0,0,1,0
2597,bIzCqDYvALs,kherlaka,1083.0,Comedy,39.0,36,0.0,0,0,0
2598,VUa_idjNrbQ,felipedrl,985.0,Comedy,191.0,228,4.0,1,0,20
2599,xz74jT-52GE,luzciano,669.0,Comedy,6.0,93,0.0,0,0,0
2600,V85L5Q5PKDU,fvione,1089.0,Comedy,41.0,353,5.0,1,0,0
2601,5ru0KegKW4o,MaNaTurquia,979.0,Travel & Events,20.0,237,0.0,0,0,0
2602,47is5Vh_JUY,pluz79,863.0,People & Blogs,218.0,1470,0.0,0,0,0
2603,ATy4Cc809IE,ANTIDEUS,957.0,Comedy,24.0,304,5.0,1,2,0
2604,02xJsQAsnx8,PiratePrinceEdward,1119.0,Education,9.0,21,0.0,0,0,0
2605,4QAXRj-fSS4,matterh,721.0,Entertainment,21.0,1400,5.0,3,1,20
2606,d4P43n074Hw,nocrabsinbrazil,989.0,Music,229.0,27,0.0,0,0,0
2607,_zs83FG07I4,nocrabsinbrazil,989.0,Music,246.0,17,0.0,0,0,0
2608,UHDfgAjRgmk,LittleLeo77,719.0,Howto & Style,177.0,3903,4.43,7,5,0
2609,x89heXSkJnE,sergioew,1088.0,Pets & Animals,141.0,54,0.0,0,0,0
2610,#NAME?,nocrabsinbrazil,989.0,Music,228.0,21,0.0,0,0,0
2611,Efas9VXpczo,DoggyTV,497.0,Pets & Animals,193.0,11373,4.69,35,4,20
2612,O3__pcGJiMQ,JCipr,624.0,Pets & Animals,203.0,1908,0.0,0,1,0
2613,huT79e0cTCc,ProverbialCarrot,975.0,News & Politics,62.0,21860,4.85,47,60,20
2614,miPqiXKu8NA,SealAngel,953.0,Pets & Animals,211.0,3686,4.75,16,18,20
2615,w74wBxgl878,MissBoomer,860.0,Pets & Animals,308.0,864,5.0,7,7,0
2616,CxfwTCryzHs,ruffliferescue,681.0,Pets & Animals,244.0,15610,4.92,25,17,14
2617,Ld8J9lq-ddI,justinrudd,984.0,Pets & Animals,258.0,16701,4.56,9,2,14
2618,ZiKHXIH0WHw,davidspates,975.0,News & Politics,393.0,14893,4.59,103,129,20
2619,uRBTqoohv8k,abs4260,1037.0,Pets & Animals,518.0,1361,4.41,37,18,0
2620,P5otDr_FzJU,travisandjonathan,978.0,News & Politics,195.0,25034,4.52,323,91,20
2621,An0myD3I5rY,KarmaRescue,803.0,Pets & Animals,300.0,12644,4.3,27,16,20
2622,g_D6jnk4lj8,jake221267,737.0,Pets & Animals,358.0,66968,4.73,64,55,20
2623,8uyTUSGDXH8,ziarevan,768.0,Pets & Animals,249.0,1846,5.0,6,4,20
2624,p4Aei7nV5xg,33164,1098.0,Pets & Animals,566.0,1129,4.77,13,13,0
2625,PvvZ0Es-IEo,ChaiAnimalRescue,994.0,Pets & Animals,515.0,610,5.0,2,2,0
2626,GRJODuMqeNU,dhyanesh911,1043.0,Pets & Animals,413.0,993,5.0,1,3,0
2627,i8Jtlmtz6rE,codieraji,927.0,Pets & Animals,242.0,1058,5.0,3,4,0
2628,Kz1PgbI8TrM,DoggyTV,500.0,Pets & Animals,785.0,12247,4.81,63,52,20
2629,L0htFEsFOx8,KarmaRescue,805.0,Pets & Animals,303.0,2351,5.0,9,5,20
2630,3j9kPaOh-Ag,gaspirtz,490.0,Pets & Animals,325.0,98786,4.26,178,119,14
2631,E40Ni6oGpsE,metroktransit,1045.0,Autos & Vehicles,580.0,814,5.0,2,9,20
2632,tbuT_fRpTB0,metroktransit,1070.0,Autos & Vehicles,495.0,888,5.0,7,8,20
2633,rzgjI0Y-gH8,juan833blue,1045.0,Travel & Events,192.0,294,5.0,1,1,20
2634,6pPQ7wF2598,juan833blue,1039.0,Travel & Events,132.0,321,5.0,2,2,20
2635,uNVuPPlalEs,juan833blue,1065.0,Travel & Events,160.0,225,5.0,2,18,20
2636,gafDzzNXB2Y,juan833blue,1039.0,Travel & Events,146.0,230,5.0,3,3,0
2637,DhyQy3XXc3o,juan833blue,1101.0,Travel & Events,177.0,155,0.0,0,0,0
2638,9E4subWPtjI,juan833blue,1062.0,Travel & Events,180.0,120,5.0,2,1,20
2639,TqNjpQPlXAI,juan833blue,1065.0,Travel & Events,149.0,129,5.0,1,7,0
2640,6dKyQ7OrEgM,juan833blue,1045.0,Travel & Events,120.0,159,5.0,1,2,0
2641,WQ1oIDGrCB4,juan833blue,1085.0,Travel & Events,185.0,55,0.0,0,0,0
2642,2t1-2z5U2S8,juan833blue,1085.0,Travel & Events,135.0,76,5.0,1,1,0
2643,66YoqHdIJgE,juan833blue,1060.0,Travel & Events,86.0,92,5.0,2,0,0
2644,Wr7ieDUJdLk,juan833blue,1062.0,Travel & Events,94.0,95,0.0,0,0,0
2645,tOcB9PyUrg0,juan833blue,1072.0,Travel & Events,140.0,65,5.0,1,2,0
2646,U6rwYqcP78k,juan833blue,1072.0,Travel & Events,183.0,35,0.0,0,0,0
2647,06BgrtSBdok,juan833blue,1057.0,Travel & Events,65.0,115,0.0,0,1,0
2648,O7Ey9EaVDIw,juan833blue,1056.0,Travel & Events,147.0,160,5.0,2,3,0
2649,nRLDwc5w3o4,metroktransit,1069.0,Autos & Vehicles,579.0,592,5.0,3,10,20
2650,g6QAPf-R9vo,juan833blue,1045.0,Travel & Events,119.0,115,0.0,0,0,0
2651,PhF0eLzOIc0,powerballsvideos,1017.0,Sports,112.0,1283,5.0,1,1,20
2652,3Dit49fmomg,powerballsvideos,1020.0,Sports,135.0,329,0.0,0,0,0
2653,8CJqILAM4kM,powerballsvideos,1036.0,Sports,62.0,1049,4.0,1,4,20
2654,z80-vMfkIiY,powerballsvideos,1017.0,Sports,141.0,242,0.0,0,0,0
2655,XCr30pxyZFs,powerballsvideos,1038.0,Sports,110.0,335,5.0,1,1,0
2656,#NAME?,powerballsvideos,1017.0,Sports,44.0,1073,0.0,0,0,0
2657,PoKAQ6v0w1I,powerballsvideos,1088.0,Sports,33.0,1073,0.0,0,0,14
2658,Qd-n2dFebCw,powerballsvideos,1123.0,Sports,51.0,291,0.0,0,0,0
2659,YUo9RoLceU8,powerballsvideos,1080.0,Sports,106.0,133,0.0,0,1,0
2660,kzvTIz-jXWs,powerballsvideos,1048.0,Sports,122.0,99,0.0,0,0,0
2661,cIBVvPihYvQ,powerballsvideos,1059.0,Sports,86.0,162,0.0,0,0,0
2662,stKjdNp858s,powerballsvideos,1078.0,Sports,153.0,66,0.0,0,0,0
2663,5yRXPUuNHrM,powerballsvideos,1090.0,Sports,57.0,185,0.0,0,0,0
2664,h3TQ96x59_I,powerballsvideos,1017.0,Sports,106.0,123,0.0,0,0,0
2665,HGj3rdUltFw,dingpolistico,1135.0,People & Blogs,202.0,3,0.0,0,0,0
2666,RDIm0jFvaEc,dingpolistico,1136.0,People & Blogs,262.0,3,0.0,0,0,0
2667,JT6uUTVuvds,dingpolistico,1124.0,People & Blogs,233.0,26,0.0,0,0,17
2668,zyilSPsYdW8,Dorgal,487.0,Music,255.0,264256,4.86,619,229,20
2669,jF7f38-5pp8,nusaderenda,647.0,Music,153.0,120700,4.69,192,126,20
2670,YCj-RyKCmHQ,migmig33,458.0,Music,179.0,8892789,4.61,10511,5288,14
2671,QFQyib5ZQZY,defbyte,664.0,Comedy,57.0,1593206,4.21,2919,1971,14
2672,iPrnduGtgmc,Brilliumsphere,370.0,Music,243.0,1492022,4.54,2291,2675,14
2673,9NxZy1GAF-I,nielswalboomers,687.0,Music,261.0,1689873,4.69,894,851,14
2674,HYnt3RTwl0M,thejerryleelewisfan,827.0,Music,209.0,152764,4.85,312,207,14
2675,k7M4wDW1q6A,inuyasha5051,545.0,Music,241.0,141813,4.79,737,471,20
2676,-mL-r4L614E,tarzaanhun,564.0,People & Blogs,181.0,140823,4.78,304,103,20
2677,WnBeUgbg-QY,kus4ever,772.0,Music,204.0,252001,4.31,108,65,20
2678,R3UcFQPq80E,polloloco3,442.0,Film & Animation,274.0,47966,4.84,148,94,20
2679,R1ZuJidSkH8,highvybez,570.0,Music,278.0,346810,4.8,451,131,14
2680,SDsc1MRkvZw,fpws,451.0,Music,453.0,68462,4.86,184,118,20
2681,bwWEfrRF3fg,dxmagikarp,589.0,Entertainment,50.0,833965,4.62,378,173,20
2682,dlbJToqI3nU,Palmie01,988.0,Music,180.0,53808,4.91,155,118,20
2683,5MLTUixA994,chococat89,667.0,Music,202.0,44411,4.66,38,34,20
2684,5bBoapO276U,slpyliltrtle,312.0,Comedy,244.0,720030,4.6,3327,2956,14
2685,VrlB006gQmw,Reyalp,774.0,Music,333.0,151506,4.65,437,398,14
2686,#NAME?,screziofolle,708.0,Music,284.0,3239,3.14,7,18,0
2687,ga7JF25MVs4,nacholibre0123,1097.0,Music,350.0,4651,4.12,34,98,20
2688,MvuR_-kCd_U,TurksFucker,1128.0,Music,270.0,73,5.0,1,0,0
2689,CO8rs71LR1Q,GrMaggot,847.0,Music,365.0,1031,4.56,9,14,20
2690,#NAME?,sixouncebodom,823.0,Music,478.0,408,5.0,2,0,0
2691,N5rCWVSH5cw,HorrorQueen,838.0,Music,229.0,11132,4.87,39,39,20
2692,h0nbJKtS23o,ArtisanNewsService,813.0,News & Politics,96.0,455773,4.74,764,1046,20
2693,ZamE96KIkQI,BVMDeathMetal,920.0,Music,280.0,22585,4.84,86,62,20
2694,A-MyJB0lOZs,doom3236,1075.0,Music,109.0,59,5.0,1,0,0
2695,JxBXRaSoddA,GodzOfThunder,1106.0,Music,335.0,1490,3.48,21,53,20
2696,qQV0eUXR5Xk,energizerman38,770.0,Music,265.0,510,2.25,4,1,0
2697,UqUvnWz6Wsw,dvaucher7,930.0,Entertainment,266.0,793,4.33,6,8,0
2698,ihTzIy_yWyk,KrispyMovieGuy,1035.0,People & Blogs,283.0,702,2.17,6,2,0
2699,LfyO93hiiMQ,kluczewsky,572.0,Autos & Vehicles,46.0,73019,4.16,37,29,20
2700,rH9d1kyaKjg,artfibrasmoto,852.0,People & Blogs,39.0,4615,0.0,0,0,14
2701,PkJJ5bMzo70,ale2872,1016.0,Autos & Vehicles,295.0,23067,4.56,18,19,20
2702,5yRebEYbAs4,kiwiSnabors,989.0,Autos & Vehicles,64.0,1151,5.0,2,0,0
2703,xBFSKUVpCt8,marcioheleno,756.0,Autos & Vehicles,277.0,49365,3.31,16,32,20
2704,55WndIuPMZI,jedsonbr,735.0,Autos & Vehicles,13.0,6659,3.0,2,1,20
2705,#NAME?,nkncba,985.0,Sports,433.0,34869,4.8,15,18,20
